epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1535.64,0.57265,0.50364,0.91184,0.61489,0.73559,0.68832,0.58964,0.67154,0.84695,0.96679,0.00013625,0.00013625,0.00013625
92,1551.94,0.57178,0.49337,0.8967,0.65225,0.77972,0.70903,0.60984,0.67185,0.81352,0.96551,0.000123875,0.000123875,0.000123875
93,1568.58,0.57086,0.48693,0.9078,0.63777,0.70421,0.69022,0.59492,0.67266,0.82812,0.96397,0.0001115,0.0001115,0.0001115
94,1584.98,0.56575,0.47299,0.90235,0.63541,0.72916,0.69641,0.59357,0.68222,0.82166,0.97402,9.9125e-05,9.9125e-05,9.9125e-05
95,1602.63,0.55116,0.46934,0.89431,0.67273,0.72498,0.70592,0.60053,0.67856,0.79816,0.96745,8.675e-05,8.675e-05,8.675e-05
96,1619.12,0.55737,0.46923,0.89499,0.63048,0.68994,0.69653,0.59211,0.68051,0.83091,0.97588,7.4375e-05,7.4375e-05,7.4375e-05
97,1635.27,0.55116,0.45854,0.89876,0.62535,0.73679,0.68759,0.58491,0.66558,0.82847,0.95932,6.2e-05,6.2e-05,6.2e-05
98,1651.53,0.55299,0.46031,0.89566,0.66253,0.67643,0.69671,0.59695,0.66691,0.83119,0.9604,4.9625e-05,4.9625e-05,4.9625e-05
99,1668.29,0.55668,0.45471,0.89724,0.63292,0.76934,0.70564,0.60355,0.67223,0.81446,0.96618,3.725e-05,3.725e-05,3.725e-05
100,1685.3,0.54594,0.44438,0.89538,0.67045,0.72118,0.70524,0.60652,0.66797,0.80713,0.96236,2.4875e-05,2.4875e-05,2.4875e-05
